track,or_number,status,title,abstract,primary_area,secondary_area
Extended_Abstracts,562,pending,Persistent polar-angle asymmetries in performance and system-level computations despite equating cortical size,"Visual performance is location-dependent: Typically, it decreases with eccentricity and is higher along the horizontal than the vertical meridian–termed the horizontal-vertical anisotropy (HVA)–and along the lower- than the upper-vertical meridian–vertical meridian asymmetry (VMA). We have previously studied how (i) system-level computations vary across the visual field: Internal noise increases with eccentricity and gain varies around polar angle, yielding both an HVA and VMA, and (ii) cortical surface area modulates performance: equating cortical size (M-scaling) eliminates contrast threshold differences across eccentricity, but only reduces polar angle asymmetries. Here, we investigated whether and how scaling stimulus size to equate cortical surface area across locations (M-scaling)—on a per individual basis—modulates performance and system-level computations. To do so, we estimated contrast thresholds using an equivalent-noise protocol (signal embedded in varying noise levels), and fit a perceptual template model to estimate gain and internal noise at each location, using both constant and M-scaled stimulus sizes. Across eccentricity, internal noise increased when stimulus size was constant. M-scaling eliminated this eccentricity effect by equating internal noise, while gain increased in the periphery. Around polar angle, gain was higher at the horizontal than the vertical meridian and at the lower- than the upper-vertical meridian, but internal noise did not vary. M-scaling diminished the HVA in gain and resulted in a VMA in internal noise. These results indicate that visual performance differences across eccentricity and around polar angle reflect different computations: the former in internal noise and the latter in gain. Critically, equating cortical surface area across locations on an individual basis eliminates eccentricity differences, but polar angle asymmetries in performance and system-level computations persist, albeit in an attenuated manner.",psychological / behavioral research,theoretical / computational neuroscience
Extended_Abstracts,563,pending,Diffusion-map phenotyping from exactly solvable brain-dynamics models via descriptor-family kernel fusion,"Comparing brain dynamics across heterogeneous subjects requires representations that are cross-subject comparable, mechanistically interpretable, and compact for unsupervised phenotyping. We present a pipeline integrating consensus shared latent coordinates, exactly solvable pairwise maximum-entropy (Ising) models, and multi-view kernel learning to produce a low-dimensional mechanistic phenotyping space. Whole-brain time series are projected into population-universal shared coordinates by aligning and fusing complementary methods (SRM, MCCA, Group PCA/ICA) via Procrustes rotation and stability-aware consensus weighting. With K=12 shared dimensions, the 2^K=4096 state space permits exact partition-function computation, yielding normalised, directly comparable energy landscapes. Energy-landscape and phase-diagram analyses extract heterogeneous per-subject mechanistic descriptors: attractor structure, barrier spectra, kinetic summaries, and near-criticality observables. We integrate these descriptor families via type-specific similarity kernels (Wasserstein for distributions, radial-basis for scalars, spectral for matrices), combined through multiple kernel learning. Diffusion-map embedding of the fused kernel produces interpretable axes along which subjects are positioned by their full dynamical profile. On resting-state functional ultrasound data from heterogeneous autism-model mice, stable subtype clustering emerges along axes reflecting switching kinetics, landscape ruggedness, and criticality proximity, robust under ablation and bootstrap resampling. The framework supports mechanistic phenotyping when large-sample designs are impractical.",theoretical / computational neuroscience,psychological / behavioral research
Extended_Abstracts,564,pending,Folk Psychological Structure of Mind in Large Language Models,"Humans organize mind perception along two dimensions: Experience (capacity to feel) and Agency (capacity to act and plan), shaping moral judgment, social interaction, and communication. This study adapts Gray, Gray, and Wegner's (2007) mind perception survey to six instruction-tuned LLMs from four architectural families. Behaviorally, most models produce entity rankings on Experience and Agency that significantly correlate with human data. Representational similarity analysis (RSA) of internal activations reveals that folk-psychological structure emerges in intermediate transformer layers even absent any mind-attribution task, with significant alignment in four of six models. These findings suggest that LLMs have internalized an implicit folk psychology reflected in both their overt judgments and internal representations.",artificial intelligence / machine learning,artificial intelligence / machine learning+computational cognitive science / cognitive modeling+psychological / behavioral research
Extended_Abstracts,566,pending,Back to the Feature: Toward a Feature-Centric Account of Brain–LM Alignment,"Large Language Models (LLMs) have emerged as powerful proxies for linguistic processing in the human brain, yet the standard practice of quantifying this alignment via a single scalar obscures the underlying drivers of the relationship. This ""scalar-centric"" approach treats high-dimensional embeddings as atomic units, establishing that alignment exists while remaining agnostic to how it is achieved. We propose a shift toward a feature-centric perspective that inspects the specific embedding dimensions contributing to neural alignment. We demonstrate that while naive feature analyses suggest a superficial homogeneity across the brain, this is a methodological artifact. By synergizing feature decomposition via Sparse Autoencoders (SAEs) with sparse encoding models (Lasso), we uncover distinct feature subsets that dissociate between cortical regions and temporal windows. We redefine brain-LLM alignment not as aggregate similarity, but as a structural inquiry into which computational dimensions map onto distinct neural dynamics.",theoretical / computational neuroscience,artificial intelligence / machine learning+computational cognitive science / cognitive modeling
Extended_Abstracts,567,pending,Neuroscience-Inspired Analyses of Visual Interestingness in Multimodal Transformers,"Human attention is the gateway to conscious perception, memory and decision-making. However, its role in modern transformer models remains largely unexplored. As these systems increasingly influence what people see, prefer and buy, the question arises as to whether they encode principles of human interest or merely exploit large-scale correlations. Addressing this issue is crucial for understanding cognition and ensuring the responsible use of Artificial Intelligence (AI) in communication and marketing.
In order to address this issue, the concept of visual interest was examined within the multimodal vision-language-model Qwen3-VL-8B, using a pre-defined Common Interestingness (CI) score derived from large-scale human engagement data on the photo-sharing platform Flickr.
In the present study, we analyzed internal representations across vision and language components using methods from the neurosciences. Our analyses revealed that CI information is linearly decodable from final-layer embeddings, indicating that it is encoded in a human-aligned manner.
Dimensionality reduction and Generalized Discrimination Value (GDV) analyses demonstrate that CI-related hidden presentations emerge in intermediate vision transformer layers and becomes progressively more distinguishable across language model layers. Concept vectors derived using geometric, probe, and Sparse Auto-Encoder (SAE) based methods converge in higher layers, as confirmed by representational similarity analysis. This indicates a robust and structured encoding of visual interestingness without explicit supervision.
In particular, we find that human visual interestingness emerges as a structured, linearly accessible representation in multimodal transformers, becoming progressively stronger from visual perception to semantic/language-level processing.
To the best of our knowledge, this work is the first to apply systems neuroscience methods to multimodal transformer models in order to study how visual interest is internally represented. Future work will seek to identify shared computational principles linking human brain dynamics and transformer architectures, with the ultimate goal of uncovering the organizing mechanisms — potentially reflecting shared or platonic representational structures — that give rise to attention and interest in both biological and artificial systems.",artificial intelligence / machine learning,computational cognitive science / cognitive modeling+psychological / behavioral research
Extended_Abstracts,568,pending,Learning Long-Range Temporal Dependencies Through Sleep-Inspired Acceleration,"Learning long-range dependencies between events spread out in time remains difficult for systems constrained by finite memory, posing a central challenge for continual learning systems. In biological neural networks, the temporal scaffolding hypothesis asserts that memory replay during slow-wave sleep functionally reduces the temporal distance between associated events, facilitating novel associations to emerge in subsequent processing. Inspired by this principle, we investigate whether accelerating the propagation of sequential data during learning can improve learning across long horizons. We introduce a hierarchical reservoir architecture with two distinct learning phases. A replay-like phase with controlled temporal acceleration, during which an autoencoder learns compressed representations of reservoir activity, and a supervised phase in which a readout layer is trained to optimize task-specific objectives. We evaluate this approach on a synthetic inference task that requires prediction of future states conditioned on events occurring far in the past, as well as ECG classification of heart beats and rhythms. These results suggest that learning from temporally accelerated sequences provides a complementary mechanism for extending effective memory depth beyond the inherent context window and can be integrated with existing learning rules.",artificial intelligence / machine learning,theoretical / computational neuroscience
Extended_Abstracts,570,pending,Shallow Hippocampal Anticipation and Dopamine Responses During Evaluation of Novel Shortcuts,"When animals encounter new paths (offering potential shortcuts), they must assess whether the opportunity is worth pursuing. This evaluation likely involves mental simulation over candidate paths, but the specific computations and their neural mechanisms remain unclear. A key computational challenge is that exhaustive search is expensive; the brain may instead use truncated search, simulating a few steps ahead and substituting cached values of intermediate locations instead of extended trajectories.

We investigated these mechanisms using simultaneous recordings of nucleus accumbens dopamine (fiber photometry) and dorsal CA1 hippocampal activity (high-density electrophysiology) in rats navigating a dynamic hexagonal maze where barriers periodically changed location. Previous work reported phasic dopamine excitation upon encountering newly available paths, which was sensitive to aspects of the path's value, but arose rapidly, before animals could have learned value through direct experience. Here, we examine hippocampal representations during this period, testing whether nonlocal activity might subserve forward search and reveal its spatial extent.

Positions decoded from hippocampus at new path encounters were biased toward locations ahead of the animal, particularly on trials where rats subsequently entered the new path. Critically, these representations primarily targeted nearby locations, inside and immediately beyond the new opening, with minimal representation of distant goals. Dopamine responses aligned with decoded hippocampal dynamics showed good alignment with the time when hippocampus first represented the location immediately beyond the new opening (the adjacent hexagon), the nearest location where cached value about subsequent goals might be available. Supporting this interpretation, dopaminergic responses were larger when this adjacent hexagon was visited during reward foraging in the preceding block.

These findings provide preliminary evidence that hippocampal prospective coding accompanies rapid evaluation of new spatial opportunities, suggesting that rather than representing extended trajectories to goals, the brain may judiciously evaluate nearby locations whose cached value can substitute for further search.",experimental neuroscience (systems / cognitive),computational cognitive science / cognitive modeling+psychological / behavioral research
Extended_Abstracts,571,pending,"A Probe-Based Detector Using Saliency Divergence, Gradients, and Layer Sensitivity","Adversarial patches cause targeted misclassification by steering a model’s evidence toward a small, visible region while human perception remains largely unaffected. We propose a post hoc detector that attaches lightweight probes to a frozen classifier and fuses three complementary signals: (i) input-gradient statistics of the predicted class, (ii) layer-wise sensitivity to small activation noise, and (iii) human-model saliency divergence, quantified by comparing Grad-CAM with human saliency maps. Features from these probes are fed to a small secondary classifier (detector) that predicts whether an input is patched. To our knowledge, our detector is the first adversarial-patch detector to explicitly incorporate human attention modeling via saliency divergence, aligning what the model relies on with where humans look, without modifying or retraining the base model.

Across CAT2000, FIGRIM, and SALICON, using ResNet-50 and EfficientNet-B0 backbones, our detector achieves F1 scores up to 99.6% and remains in the 80–99% range across the adversarial patch attack settings, outperforming probing baselines, SentiNet, and X-Detect. Ablations show gains from adding gradients and divergence to sensitivity in most of the cases, indicating complementary cues and highlighting divergence’s discriminative power. Our detector is simple to deploy (post hoc; no retraining) and provides interpretable rationales via its saliency and sensitivity components, suggesting a practical path to robust, explainable detection of adversarial patches.",artificial intelligence / machine learning,theoretical / computational neuroscience
Extended_Abstracts,572,pending,Circuit motifs underlying representational untangling,"The ventral stream maps patterns of light to increasingly untangled, high-level category representations through hierarchical processing. What circuitry supports this untangling? Here we address this question in a fully observable “model organism,” AlexNet, by extracting the minimal inter-layer wiring sufficient to preserve accurate object categorization. Building on importance-based circuit pruning Hamblin et al., 2022, we refine logit-targeted pruning with (i) \textbf{sign-aware pruning}, which prunes excitatory and inhibitory connections on interleaved schedules to stabilize selection, and (ii) a \textbf{cross-layer marginal-loss} rule that allocates pruning across layers according to the increase in a calibrated one-vs-all loss per removed connection. Across 1,000 ImageNet categories, the resulting decision-preserving circuits retain only ~4.5% of connections and are, on average, ~5.7% below the calibrated unpruned baseline on corrected one-vs-all accuracy. Circuit structure reveals a shared macro-motif: dense early connectivity, progressively sparser convolutional stages, and dramatic sparsity in the fully connected readout. Cross-category wiring overlap also declines across the hierarchy, yet late-stage overlap remains significantly more structured than chance given matched circuit sparsity. At the superordinate level, the animate and inanimate domains contain substantially more shared computational routes within domain than the random a priori expectation, with increasingly separable circuitry along the hierarchy. Broadly, this method exposes the circuit-level computational structure underlying representational untangling, revealing systematic routing motifs across the hierarchy, and providing a computational approach for mapping category-computing circuitry across deep neural network systems.",artificial intelligence / machine learning,theoretical / computational neuroscience
Extended_Abstracts,574,pending,Metacognitive sensitivity governs resource-rational compression in hierarchical structure learning,"Humans form compressed hierarchical representations and metacognitively evaluate their own uncertainty to cope with information-processing constraints. Computationally, successor representations (SRs) characterize compressed predictive representations of multi-scale environmental structures where states are encoded in terms of their relationships with other states. SR approaches recover a discount factor (𝛾) indexing the temporal horizon of successors, and the contribution of the representation to decisions (𝛽). However, it is unknown how hierarchical structure, coupled with metacognitive evaluation, jointly affect predictive representations and their influence
on behavior. Furthermore, a rational agent should calibrate both aspects described by this framework (𝛾 and 𝛽) not only to environmental statistics, but also to their working memory (WM) capacity. Notably, unfamiliar stimuli require more WM resources for encoding, but it is further unknown if such stimulus-driven WM capacity leads to more compressed representations that blend, rather than distinctly represent, multiple environmental structures. To address these gaps, we fit an analytical SR model to choice behavior from a hierarchical learning paradigm where participants learned co-occurrences embedded in a sequence across two sessions with either familiar line
drawings or unfamiliar fractal stimuli. We found a tradeoff between the discount factor (𝛾 ; representing the degree of compression) and the influence of representations on decisions (𝛽): fractals elicited a greater 𝛾, but line drawings drove higher likelihood of representations influencing choices, suggesting that fractal-induced reductions in available WM capacity may drive greater compression of
structure representations. Further, fractal stimuli elicited a negative relationship between metacognitive sensitivity and discount factor (𝛾), but a positive relationship between metacognitive sensitivity and behavioral dependence on SR (𝛽). We interpret this as evidence that
higher metacognitive sensitivity may support “resource-rational” representational compression and use of efficient internal representations of hierarchical environmental structure.",computational cognitive science / cognitive modeling,psychological / behavioral research
Extended_Abstracts,575,pending,Modeling Visual Cortex by Maximizing Layerwise Multiscale Manifold Capacity,"Task-optimized deep neural networks have risen to prominence as the most predictive phenomenological models of responses in primate visual cortex, but leave much to be desired from the perspective of biological plausibility.
One such limitation is the reliance on precise credit assignment through global backpropagation of error signals.
Recent work has shown that this weakness can be circumvented by requiring each subsequent stage to solve a distinct and increasingly complex task, allowing for layerwise local learning signals.
We propose a novel strategy for crafting such intermediate losses that uses an efficient coding framework formulated in terms of manifold capacity, which can be computed using a sequence of *canonical cortical computations*.
In particular, we leverage the relationship between the multiscale nature of visual signals and the dilation of receptive field sizes in cascaded visual representations to modulate complexity, allowing for the reapplication of these common loss computations at each stage of the hierarchy.
We evaluate our approach on its ability to predict neural datasets spanning three areas of the ventral stream hierarchy in macaques, as well as human psychophysical data on an object classification task.  We find that our unsupervised layerwise model matches or exceeds the performance of competitive architecture-matched baselines on all evaluations considered.",theoretical / computational neuroscience,artificial intelligence / machine learning
Extended_Abstracts,576,pending,From Clicks to Conflict: A Computational Study of Approach-Avoidance Conflict Task Engagement,"Approach–avoidance conflicts (AACs), in which the same action entails both appetitive and aversive aspects, are ubiquitous in everyday decision making. Excessive and costly avoidance in such conflicts is a key feature of anxiety disorders, yet the computational mechanisms underlying maladaptive avoidance remain poorly understood. To address this, we adapted a foraging-based AAC paradigm in which participants actively explore visual search fields for rewards while simultaneously being at risk of receiving punishment. We developed an online version in which participants foraged across four visual fields for (fictive) coins while risking aversive auditory screams. Each search field was associated with a specific combination of reward and punishment magnitude (low/high reward $\times$ low/high punishment), and these contingencies were explicitly instructed prior to the task. In each trial, participants decided whether and for how long to search within a field.

The task design allowed us to capture AAC during active exploration and examine decision policies under explicitly known reward–punishment contingencies. Specifically, for 46 participants, we quantified behavior at two levels: the binary commitment to search in a field captured whether participants approached a field at all, whereas the extent of search within a field indexed how far they were willing to pursue rewards under risk. Both click-related measures systematically varied with reward–punishment structure, being highest for high-reward/low-punishment states and lowest in the reverse condition, with a gradual decline across trials suggestive of fatigue.

To dissociate decision strategies, we implemented an agent-based behavioral modeling framework comparing alternative subjective value computations, including linear reward–punishment integration, non-linear reward–punishment interaction, approach bias, and trial drift effects. Formal model comparison indicated that commitment to search was best explained by agents integrating rewards and punishments with approach bias and trial-dependent decline, while the extent of the search additionally required sensitivity to reward–punishment interactions. We observed strong individual differences; preliminary analyses indicated that approach bias was positively associated with self-reported approach motivation and the subjective valence of the reward. These findings highlight that avoidance in instructed conflicts reflects multiple interacting components and support the use of online paradigms for computational psychiatry.",psychological / behavioral research,computational cognitive science / cognitive modeling
Extended_Abstracts,577,pending,Arousal–Attainability–Value: A Bounded Dynamical Model of Wanting with Progress,"Momentary wanting is shaped by attentional amplification, deprivation, and perceived feasibility, yet unified dynamical formulations that are both interpretable and stable remain limited. We propose a bounded dynamical model in which (i) arousal functions as an attentional amplifier computed as a soft conjunction of salience, novelty, and proximity; (ii) attainability encodes a feasibility belief sensitive to progress cues (approach vs. retreat) and success history; and (iii) manifest value (wanting) emerges from an arousal-weighted blend of latent value (liking) and a need–feasibility drive, gated by smooth disengagement functions. The model is specified via first-order relaxation dynamics, clipping, and logistic gates to ensure boundedness and interpretability. We test the model via simulation studies and ablation tests across two controlled scenarios — progress manipulation and history manipulation — demonstrating signature phenomena such as progress asymmetry and learned suppression after repeated failure. We further outline simulation studies for need-cycle dynamics and multi-object competition to demonstrate satiation-driven wanting and contextual re-ranking. This work provides a minimal computational core for dynamical accounts of motivational value and a foundation for later empirical validation.",psychological / behavioral research,computational cognitive science / cognitive modeling+psychological / behavioral research+theoretical / computational neuroscience
Extended_Abstracts,578,pending,A systematic analysis of representations in artificial neural networks across hyperparameters,"Artificial neural networks trained by backpropagation are useful tools for simulating human neural representations, yet their internal representational geometry remains poorly understood. Researchers often select model hyperparameters based on task performance, but this practice assumes that high accuracy implies biological relevance. However, if networks with comparable performance develop different internal structures, accuracy-based selection may lead to misleading comparisons with brain data. Building on prior studies, which have usually focused on single hyperparameters, we provide a systematic multi-factor analysis of representational variability using a fully crossed hyperparameter design. This study explored the influence of eight hyperparameters – batch size, hidden layer size, learning rate, nonlinearity, optimizer, L1 and L2 regularization, and weight initialization – on the representations learned by 1504 feedforward networks trained on a dual-task MNIST dataset. Using representational similarity analysis, we quantified the consistency of the representations of the networks. Spearman rank correlations between representational dissimilarity matrices revealed substantial representational variability (ρ = .55), which decreased when averaging across networks with identical hyperparameter configurations (ρ = .70), indicating that representational differences arose from both hyperparameter choices and training stochasticity (random initialization and batch sampling). In addition, application of principal component analysis suggested that activation function, hidden layer size, optimizer choice and learning rate had the largest influence on network representations. Together, these findings show that networks with comparable behavioral performance can develop substantially different internal representations as a function of hyperparameter choice. More broadly, the results demonstrate that hyperparameters matter for representational geometry in complex and interacting ways that are not fully captured by task performance alone. This suggests that implementation details can impact inferences on model-brain comparisons, as representational conclusions may vary across different hyperparameter settings.",computational cognitive science / cognitive modeling,artificial intelligence / machine learning
Extended_Abstracts,579,pending,"How Local Lexical Distance, Surprisal, and Context-level Semantic Distance affect the N400 to THIEF: Metrics from Large Language Models Reveal Context-Dependent Reweighting","Prior work indicates that both local lexical association and discourse-level constraints modulate the N400, but their relative contributions across contexts remain unresolved. We addressed this question using large language model (LLM)-derived predictors of single-trial N400 amplitude in two EEG experiments with matched prime--probe pairs. Predictors were (i) prime--probe cosine distance (local lexical distance), (ii) cosine distance between discourse context and probe embeddings (context-level semantic distance), and (iii) probe surprisal.
In Experiment 1, participants heard a spoken prime and then viewed a related or unrelated probe (*e.g.*, CLASS–SCHOOL *vs.* CLASS–THIEF). Unrelated probes elicited larger N400 amplitudes, and local lexical distance significantly predicted trial-level N400 variation.
Experiment 2 reused the same prime--probe words, but the prime was the sentence-final word of a two-sentence vignette designed to induce a causal inference (*e.g.*, “Lucy got off her bike and locked it to a post. The bike was gone when she came out of class.”). The probe was either lexically related to the sentence-final word (*e.g.*, SCHOOL) or the unstated causal inference (*e.g.*, THIEF; unrelated in Experiment 1, *causally related* in Experiment 2). In this discourse condition, lexically related probes elicited larger N400 amplitudes than causally related probes.
Model comparisons showed that surprisal provided the strongest single-predictor account of N400 variance. Context-level semantic distance explained additional variance beyond surprisal, whereas local lexical distance did not improve fit once surprisal and context-level distance were included. These results support a context-dependent reweighting account: under causal discourse constraints, N400 variance is better captured by discourse-level predictive/semantic metrics than by local lexical association alone, and highlight the distinct, non-redundant contributions made by surprisal and context-level semantic distance to N400 modulation.",experimental neuroscience (systems / cognitive),artificial intelligence / machine learning+computational cognitive science / cognitive modeling
Extended_Abstracts,581,pending,Quantifying Entrainment Evidence: A Comparison of Frequentist and Bayesian Approaches for Information Processing Pathway Maps,"Information Processing Pathway Maps (IPPMs) offer a scalable framework for formalizing the complex sequence of mathematical transformations applied to sensory stimuli. These maps chart the latency and cortical expression of computational steps, relying on statistical inference to link model outputs with observed neural activity. Traditionally, this mapping has relied on frequentist hypothesis testing. However, determining which of several competing computational models best explains neural data is a problem of model adjudication, arguably better suited to probabilistic inference. Here, we present a direct comparison between the established frequentist approach and a novel Bayesian framework for mapping cortical entrainment. While the Bayesian formulation retains the core strength of IPPMs—generating explicit predictions of time-varying neural signals—it fundamentally alters the selection criterion, shifting from rejecting a null hypothesis to quantifying the relative evidence for competing computational hypotheses. We evaluate the performance and interpretability of both approaches using an auditory neuroimaging dataset to reconstruct a known loudness-processing pathway. We discuss the implications of this shift for systems neuroscience, specifically regarding the handling of collinear models and the robust accumulation of evidence.",theoretical / computational neuroscience,computational cognitive science / cognitive modeling
Extended_Abstracts,582,pending,Multi-View Temporal Alignment for Cross-Species fMRI,"Cross-species neuroimaging is critical for linking cellular-resolution findings in non-human primates to human brain function. However, comparisons are complicated by differences in brain organization, behavior, and imaging signals. In particular, macaques are typically scanned using monocrystalline iron oxide nanoparticles (MION), which improves signal-to-noise but produces a hemodynamic response that differs from the blood-oxygen-level-dependent (BOLD) response in humans. This confounds data-driven analyses that rely on temporal alignment between species.

Here, we introduce Multiview Temporal Alignment (MVTA), a multivariate method that directly aligns macaque MION signals to human BOLD. By learning the temporal transform from variance that is shared across species, MVTA avoids contamination from species-specific and idiosyncratic signals and outperforms approaches based on canonical hemodynamic response functions (HRFs) or voxel-space objectives.

We first validate MVTA using simulations by comparing four pipelines for handling cross-species temporal correspondence: 1) comparisons of representational structure without temporal alignment (baseline), 2) an existing ``double convolution'' approach that involves convolving the observed data in each species with the canonical HRF of the other, 3)  a temporal transform learned from voxel space, and 4) MVTA. MVTA outperforms all other methods across several metrics.

We demonstrate how MVTA can be combined with hyperalignment to identify shared cross-species representational structure using a novel fMRI dataset in which macaques (3T, $n=3$) and humans (7T, $n=9$) viewed identical movies and functional localizers. Using human ROIs as seeds, we identified corresponding macaque regions: V1 to V1, face-selective regions to face-selective regions, and V4 overlapping ventral portion of its standard atlas definition (Jung et al., 2021). This pipeline provides a quantitative measure of cross-species 
representational correspondence under naturalistic stimulation. By improving temporal alignment, MVTA enables exploratory cross-species analyses that were previously infeasible.",experimental neuroscience (systems / cognitive),theoretical / computational neuroscience
Extended_Abstracts,583,pending,Quantifying information gain in narrative stimuli using open-source large language models,"Narrative structure is central to human memory, scaffolding the consolidation of past experience into structured knowledge and shaping the encoding of to-be-remembered information. Further, narratively-structured stimuli increase neural signals of engagement and value relative to non-narrative stimuli, suggesting that humans may exhibit an inductive bias toward narratively-structured information. These two lines of research have recently been integrated into a theory proposing that narrative structure facilitates credit assignment in high-dimensional and temporally discontiguous state-spaces (Chen & Bornstein, 2024). Because credit assignment is a ubiquitous problem faced by cognitive agents, understanding how it is solved by humans can help advance understanding of how it can be solved by other agents. To do this, methods are needed for quantifying the time-evolving valuation of information as it unfolds within a narrative. A recently-developed computational metric called Sequentiality (Sap et al., 2022) appears to be a promising tool toward this end, but additional work is needed to assess its utility for applications to the question of credit assignment. This project addresses that gap by (1) creating and validating an open-source, ensemble-based implementation of Sequentiality, (2) systematically characterizing the role of prior knowledge in shaping Sequentiality values, and (3) establishing a direct empirical link between Sequentiality and human judgments of event importance and causal centrality. Expanding upon the findings of Sap et al. (2022), we show that Sequentiality values critically depend on the prior knowledge an observer has about narrative structure. We suggest these findings motivate interpreting the metric in terms of $\textit{contextual information gain}$, rather than the original interpretation of schema-consistency or familiarity. Together, these findings pave the way for using Sequentiality as a proxy for a key theoretical construct involved in solving the credit assignment problem: an eligibility trace indicating which previous states are most relevant for updating or retrieving based on incoming information from the environment.",computational cognitive science / cognitive modeling,artificial intelligence / machine learning+psychological / behavioral research
Extended_Abstracts,584,pending,Could a neuroscientist understand a high-dimensional representation?,"Understanding how neural systems process information requires analytical tools that can characterize their internal representations to the full extent. Brains and deep neural networks represent information in population codes, with stimulus-related variance distributed as a power-law over at least thousands of principal components (PCs). Can common modeling techniques in neuroscience fully characterize such representations? We first address this question by analyzing synthetic data matrices generated from power-law representations. We focus on representational similarity analysis (RSA) and encoding models, widely used techniques that have been proposed as preferred methods to compare representations. We show that when data are generated from power-law representations, like those seen in brains and DNNs, RSA and encoding scores are determined almost entirely by a handful of leading PCs and are insensitive to the bulk of the ground-truth components that make up the representation. In contrast, alternative approaches involving cross-validated orthogonal decomposition reveal reliable signal spanning multiple orders of magnitude of PCs. We next show that similar results are obtained when we apply the same analyses to a large-scale dataset of human fMRI responses to natural scenes, thus demonstrating that the limitations of RSA and encoding models characterized here have practical implications for analyses of real neuroscience data. Together, these findings reveal major limitations of common modeling techniques for characterizing population codes in high dimensions. More broadly, they suggest that the prevailing paradigms of the field are biased toward low-dimensional theories and may limit our ability to understand neural representations in their full complexity.",experimental neuroscience (systems / cognitive),artificial intelligence / machine learning+computational cognitive science / cognitive modeling+theoretical / computational neuroscience+experimental neuroscience (systems / cognitive)
Extended_Abstracts,585,pending,Is This the Real Life? Is This Just Fantasy? A Domain Adaptation Framework for Identifying Higher-Order Reality Representations,"How does your brain know what’s real? Neural responses to perceived versus imagined content often seem to overlap in their neuroanatomical loci and representational structure, but the brain is nevertheless able to differentiate between imagery and perceptual input. How does the brain engage in this reality monitoring capacity, and what can this tell us about the mechanisms behind the conscious experience of seeing? A class of theories of consciousness, known as Higher-Order (HO) theories, posit that conscious experience depends on the formation of higher-order representations, which monitor and interpret first-order (perceptual and imagined) representations. Yet HO theories differ in their positioning on the nature of such HO representations. Here, we develop and validate a computational approach to interrogating the nature of HO representations by using domain adaptation (DA), a machine learning technique that can statistically align distributions of data from different sources. We apply DA to ask when and where patterns of human fMRI BOLD responses (N=18) can be aligned across perception and imagination, and across contents, to reveal areas that encode content-agnostic reality signals, reality-agnostic content signals, and signals of one type that are conditioned on the other, thereby providing differential support for specific aspects of competing HO theories. We find content-conditioned reality signals in the precuneus and posterior cingulate cortex, while content-agnostic reality signals appear more in the occipital fusiform and occipital pole. In contrast, content representations specific to perception versus imagination appeared in the precuneus and intracalcarine cortex, while the temporal occipital fusiform cortex appeared to encode content regardless of its source. These results suggest highly localized and separable computations may collectively drive the overall assessment of whether an internal representation is real or imagined. Further, these results demonstrate the viability, promise, and power of DA approaches to interrogating the inputs to higher-order neural representations.",theoretical / computational neuroscience,artificial intelligence / machine learning+computational cognitive science / cognitive modeling+experimental neuroscience (systems / cognitive)
Extended_Abstracts,586,pending,An Analysis of Neuroidal Memory Formation within D. melanogaster,"The Neuroidal model poses a neurobiologically plausible theory for modeling the brain. This symbolic network has been shown to capture realistic memorization behaviors using the JOIN algorithm. The model has also been recently improved by incorporating Watts-Strogatz small-worlds within its base structure. From the efforts of neuroscience researchers, we have access to the Drosophila melanogaster ($\textit{D. melanogaster}$) fruit fly's connectome, which has been found to also contain small-worlds in this thesis. By synthesizing the Ocellar Ganglion (OCG) region of Drosophila, we compare a digitized version of a real-world brain with an instance of the Neuroidal model. In this thesis, we offer novel results that display the stability of JOIN within OCG, and a striking comparative evaluation between the Neuroidal model and OCG's capacity for memories. This study further establishes the Neuroidal model as both an efficient and plausible neural network for general cognition.",theoretical / computational neuroscience,artificial intelligence / machine learning
Extended_Abstracts,587,pending,Predicting Human Visual Attention on Words in Source Code,"This paper presents a computational model to predict human visual attention over words in software source code.  The visual attention of software engineers when reading source code has long been studied as a means to understand human cognitive processes during software engineering tasks.  Predicting this visual attention is important for perfecting user interface design and understanding what information human programmers need.  We propose a model of programmer visual attention in which we design a novel loss function that computes similarity between human attention measured during eye tracking experiments and the internal attention of the artificial neural network.  We evaluate our model by comparing its outputs to actual eye tracking data from three separate datasets. Two are in the Java programming language and one is in the C programming language.  We find that our model outperforms relevant baselines by 39%, 82%, and 12% in each of these studies according to accepted metrics.",artificial intelligence / machine learning,computational cognitive science / cognitive modeling
