id,year,title,author,keywords,assigned_topics,authors,abstract,umap_x,umap_y,source_url,poster_number
2026-142,2026,Changes in local field potential in non-human primate prefrontal cortex during a transitive inference task,,,"Methods, theory & everything else | RL, motor control & planning",,"Transitive inference (TI) consists of deducing that if A > B and B > C, then A > C. This process relies on mental schemas organizing hierarchical relationships, yet its neural computations remain poorly understood. We recorded local field potentials (LFPs) from the lateral prefrontal cortex of two rhesus macaques (M. mulatta) performing a TI task in which they learned the rank order of seven novel stimuli by exposure to the 6 adjacent pairs for ~150 training trials. To demonstrate TI after training, they were tested with all 21 pairs for ~200 trials. They achieved asymptotic accuracy of 80–90% and exhibited the Symbolic Distance Effect, an indication of relational reasoning. LFP analyses revealed dominant beta-band (20–25 Hz) oscillations.  Training-to-Testing comparison showed frequency-specific modulations across alpha, beta, and gamma bands. During Testing, beta and gamma power increased during the decision period, while low gamma (30–50 Hz) selectively predicted symbolic distance. These findings implicate PFC beta synchrony in hierarchical rule retrieval and gamma-band activity in representing abstract relations.",5.446840763092041,4.764187812805176,https://2026.ccneuro.org/,142
2026-15,2026,Changes in visual objectives explain differences in cue weighting across development: Simulations with neural network models,,,"Methods, theory & everything else | RL, motor control & planning",,"From a continuous visual landscape humans can extract individual, identifiable objects. What visual cues support this ability and how do they develop? Prior work has shown that when looking at a visual scene infants prioritize the spatial properties of objects, such as their locations, while preschoolers prioritize the featural properties of objects, such as their color or shape. We hypothesized that this developmental shift in cue weighting is driven by a transition from individuating objects, for which spatial cues are more informative, to identifying objects, for which featural cues are more informative. To test this hypothesis, we trained convolutional neural network (CNNs) models to either individuate objects or identify them, and then we tested those models on the same cue weighting task given to children. Like infants, the individuation-trained model showed stronger spatial weighting, whereas, like preschoolers, the identification-trained model showed stronger featural weighting. These results suggest that different visual objectives across development may lead to differences in how visual information is extracted and weighted when looking at objects.",8.175283432006836,7.43294095993042,https://2026.ccneuro.org/,15
2026-314,2026,Characterizing and modeling time-varying object percepts evoked by naturalistic video,,,Naturalistic encoding/decoding,,"How do our brains continuously construct and update rich perceptual states from dynamic sensory input? While computational models can now explain how humans perceive objects in images, we lack an analogous understanding of how sensory history modulates object perception.  Here, we make two contributions: (1) a high-throughput online psychophysics paradigm that quantifies human perceptual states in continuously unfolding everyday scenes (0.1–15s), yielding highly reliable reports across 12 object categories and implying that observers build time-varying and persistent perceptual states that extend beyond what is currently visible; and (2) initial computational models combining frame-based vision encoders with transformer-based attentional pooling. Our results demonstrate that models that integrate high-level visual representations over time best account for human object perception across timescales of up to 15s.",8.263893127441406,7.333611965179443,https://2026.ccneuro.org/,314
2026-534,2026,Characterizing Decision Strategies from Think-Aloud in Risky Choice,,,"Decision-making and metacognition | Methods, theory & everything else",,"Models of risky choice typically infer decision processes from gamble attributes and observed choices rather than directly observing the reasoning that unfolds during decision-making. Although such models can predict behavior well, their latent variables are researcher-specified, motivating interest in think-aloud protocols as a window into the human decision process. However, prior think-aloud work has often relied on either manual analysis that is difficult to scale or predictive use of language models that offers limited insight into reasoning structure. Here, we test whether think-aloud verbal reports can be distilled into interpretable representations that both reveal structure in reasoning and capture decision-relevant information that improves prediction of choice behavior. We compared baselines with think-aloud-based models ranging from interpretable abstractions of participants’ verbal reports to sanitized and full transcript representations. Think-aloud-based representations improved prediction over an LLM baseline that received only option values and probabilities, with progressively richer representations yielding higher accuracy. Some models that used abstract representations of think-aloud also outperformed the Expected Value and Prospect Theory baselines. These results suggest that think-aloud can be transformed into interpretable abstractions that reveal sequential reasoning structure and additional decision-relevant signal not captured by gamble attributes and observed choices alone. More broadly, this framework uses think-aloud to bridge formal models of choice with the reasoning processes that drive behavior.",1.878242015838623,4.677083492279053,https://2026.ccneuro.org/,534
2026-286,2026,Characterizing Temporal Dynamics of Sleep as a Function of Heart Rate Variability: A Digital Mental Health Approach,,,Clinical / computational psychiatry | Attention & cognitive control / executive function,,"Sleep disruptions are a well-known phenotype of mental illness, often precipitated by daily life stress and cardiovascular changes. Yet, the mechanisms that underlie this association are poorly understood, due to limitations the time-limited window in which physiological measures are captured in the lab (e.g., electrocardiogram, polysomnography). Here, we leverage passive wearable technology (Oura ring) to continuously sleep and heart rate in 49 participants (as a part of a larger pharmacology lab study). We characterize the various sleep metrics after a 7-day period after a stress night (quantified as low HRV thresholded by a spline function) and observe that post-stress nights are associated with decreased sleep efficiency and decreased deep sleep. Our results suggest that stress (quantifed as low nightly hrv) primarily affects sleep quality, providing novel insight into the impact of daily stress on the temporal dynamics of real-world sleep biometrics.",5.33856201171875,3.649747133255005,https://2026.ccneuro.org/,286
2026-455,2026,Characterizing time-varying effects of evidence volatility on perceptual confidence,,,Decision-making and metacognition,,"Perceptual decisions are typically accompanied by a metacognitive feeling of confidence. Precisely what computations generate confidence, and how they relate to the computations driving decisions, is an area of active research. Mounting cross-species evidence suggests that the precision of sensory evidence---volatility---figures centrally in generating confidence. Here we ask how and when time-varying volatility maximally impacts confidence. We fit a family of nested sliding-window regression models to behavioral data from trained human observers (n=3) who performed a motion discrimination task in which stimulus volatility was manipulated dynamically within each trial. We find that stimulus volatility most strongly affects confidence late in the decision process, and that the direction of this effect critically depends on signal strength and choice correctness: observers rationally decrease confidence in correct responses for higher-strength stimuli when the evidence becomes less reliable in the moments immediately preceding choice. These findings add important nuances to our understanding not only of what influences confidence, but also when those influences matter most.",2.878446340560913,3.5208401679992676,https://2026.ccneuro.org/,455
2026-394,2026,Cinematic Cuts Reshape Neural Event Boundaries: Individual-Level Evidence From Naturalistic Movie Viewing,,,Naturalistic encoding/decoding | Vision | Memory,,"To remember our continuous naturalistic experiences, we segment them into individual events with high internal perceptual and/or semantic stability, which become critical units for episodic memory encoding and retrieval. In the audiovisual domain, most prior work has studied the neural mechanisms of event segmentation using naturalistic media, e.g., films and TV shows. However, it remains unclear whether and how cinematic cuts between scenes may artificially influence event perception and memory in the brain during movie viewing compared to naturalistic experience, given their ubiquity in the former and their complete absence in the latter. Participants (N=7) each viewed a unique version of a 44-minute single-take TV episode in which 18 target narrative events were presented in one of three conditions: Original (unedited), Canonical (cut inserted at a high-probability event boundary), or Adversarial (cut inserted at a low-probability boundary). We used a data-driven procedure to identify individual neural event boundaries in  Default Mode Network (DMN) regions of each participant. Preliminary results show that canonical cuts increased the probability of generating an event boundary in the angular gyrus (AG, $\beta=0.066, t(6)=2.36$). Additionally, all cinematic cuts reduced inter-subject neural synchrony (ISC) in medial prefrontal cortex (mPFC, d <-0.67), whereas only Adversarial cuts had a similar effect in AG (d=-0.76). Our results suggest that visual cinematic cuts interact with the cortical hierarchy of narrative and event processing regions in the human brain.",5.5699076652526855,4.073393821716309,https://2026.ccneuro.org/,394
2026-572,2026,Circuit motifs underlying representational untangling,,,Vision,,"The ventral stream maps patterns of light to increasingly untangled, high-level category representations through hierarchical processing. What circuitry supports this untangling? Here we address this question in a fully observable “model organism,” AlexNet, by extracting the minimal inter-layer wiring sufficient to preserve accurate object categorization. Building on importance-based circuit pruning Hamblin et al., 2022, we refine logit-targeted pruning with (i) \textbf{sign-aware pruning}, which prunes excitatory and inhibitory connections on interleaved schedules to stabilize selection, and (ii) a \textbf{cross-layer marginal-loss} rule that allocates pruning across layers according to the increase in a calibrated one-vs-all loss per removed connection. Across 1,000 ImageNet categories, the resulting decision-preserving circuits retain only ~4.5% of connections and are, on average, ~5.7% below the calibrated unpruned baseline on corrected one-vs-all accuracy. Circuit structure reveals a shared macro-motif: dense early connectivity, progressively sparser convolutional stages, and dramatic sparsity in the fully connected readout. Cross-category wiring overlap also declines across the hierarchy, yet late-stage overlap remains significantly more structured than chance given matched circuit sparsity. At the superordinate level, the animate and inanimate domains contain substantially more shared computational routes within domain than the random a priori expectation, with increasingly separable circuitry along the hierarchy. Broadly, this method exposes the circuit-level computational structure underlying representational untangling, revealing systematic routing motifs across the hierarchy, and providing a computational approach for mapping category-computing circuitry across deep neural network systems.",8.348024368286133,6.6759562492370605,https://2026.ccneuro.org/,572
2026-25,2026,Classification of Strategies in Reversal Learning Tasks Using a Mixture Model,,,Decision-making and metacognition,,"People employ different strategies for continuous environmental learning, and in the presented study we developed a computational model to disentangle these on the single-subject level. Simulations confirmed the model could correctly identify the generative strategy, though refinement is needed for a more flexible fitting procedure. Initial fitting of a constrained version to choice data showed promising results, identifying different behavioral strategies across participants. Future work will refine the model and examine how these strategies are expressed on the neural level using 7T fMRI.",3.4361510276794434,5.848560810089111,https://2026.ccneuro.org/,25
2026-161,2026,Cocaine exposure alters the structure of task engagement and choice behavior in an odor-guided choice task,,,Decision-making and metacognition,,"Chronic exposure to drugs of abuse can significantly impair learning about rewarding outcomes. However, the specific relationship between neural and behavioral changes after drug exposure is unclear. Here, we analyzed choice patterns of cocaine-exposed and control rats as they performed an odor-guided choice task in which reward delay and magnitude were systematically manipulated across blocks. Chronic cocaine exposure was associated with reduced consistency across behavioral measures, a shift in how these measures relate to instructed versus free-choice behavior, and altered trial-by-trial sensitivity to outcomes. These findings suggest a reorganization of how learning and performance are coordinated, providing insight into the behavioral consequences of cocaine-induced alterations in learning-related dopaminergic signaling observed in this task.",2.9101569652557373,5.152670860290527,https://2026.ccneuro.org/,161
2026-221,2026,Coffee or Date? A Bayesian account of Indirect Disclosure in High-Stakes Social Interactions,,,Social cognition & theory of mind | Decision-making and metacognition,,"We present a computational model of how people navigate high-stakes social interactions in which they want to disclose sensitive information but are unsure how the other person will react. We show that indirect communication emerges from recursive pragmatic inference over a simple endorsement structure: asking someone for coffee entails both friendship and romance, while a date rules out friendship alone. People's actions are guided by utilities resting on inferences over the belief states of others, and these goals can be at odds. In romantic settings, people only acted directly when certain their feelings would be reciprocated; otherwise they chose indirect actions to probe the other while protecting their own intimacy. Our model captures these trade-offs via two quantities beyond a desire for a positive response: strategic ambiguity, a motivation to obscure one's true goal, and motivated search for alignment, an interest in learning about the other's goal insofar as it matches one's own. Together, these components closely match participants' behaviour across 6 cover stories and 6 levels of uncertainty over the listener's belief state, providing evidence that high-level social goals are represented as information-theoretic quantities computed over a Bayesian Theory of Mind.",1.9820009469985962,6.084253311157227,https://2026.ccneuro.org/,221
2026-554,2026,CogMaze: A Benchmark of Egocentric Spatial Understanding in Humans and Vision-Language Models,,,"Methods, theory & everything else | LLMs, reasoning, interpretability | Decision-making and metacognition",,"Humans are adept at spatial understanding: integrating egocentric observations to support navigation and reasoning. Evidence suggests this relies on an allocentric representation of the environment (cognitive maps). While vision-language models (VLMs) perform well on many multimodal tasks, they remain weak at spatial understanding, suggesting they don't form cognitive map-like representations. We introduce CogMaze, a benchmark of spatial understanding in humans and VLMs. It includes a 3D simulated maze with visual landmarks, a ground-truth schema for probing representations, and tasks for humans and VLMs. We evaluate with a VLM in environments of varying complexity.",8.28233814239502,4.932839870452881,https://2026.ccneuro.org/,554
2026-362,2026,Cognitive and Neural Origins of Persistent Experiences,,,"Language/auditory neuroscience | Memory | RL, motor control & planning",,"What cognitive and neural mechanisms cause us to think about recent experiences, even when we do not want to? We quantified the persistence of mental content by asking participants to generate word chains before and after reading an immersive story. Participants generated story-related words and reported lingering thoughts after reading. This effect was not eliminated by explicit instructions to suppress story-related thoughts, nor by distractor tasks that interfere with short-term memory. In a separate fMRI study, generating story-related words was associated with increased activity in regions linked to long-term memory retrieval. Thus, it appears that persistent mental content is generated by a form of spontaneous long-term memory retrieval. A key question remains: what is cuing these sometimes surprising or unwanted retrievals?",4.913148880004883,5.287599086761475,https://2026.ccneuro.org/,362
2026-11,2026,Collision Avoidance and Food Distributions Shape Collective Fish Behavior,,,"Methods, theory & everything else | Neural population geometry & dynamics",,"Collective behaviors in biology are thought to emerge from simple local rules, but the ecological constraints shaping these rules are difficult to test experimentally. Here, we use multi-agent reinforcement learning to train recurrent neural network agents modeled after larval zebrafish in a collective foraging task. We show that agents trained in environments with patchy food distributions spontaneously aggregate, even in the absence of food, because conspecifics serve as informative cues about likely food locations. Furthermore, penalties associated with collisions drive avoidance: stronger penalties increase preferred nearest-neighbor distances. These results provide a normative account of how learned ecological and evolutionary priors shape collective behavior in fish-like agents, establishing a virtual laboratory for testing hypotheses about the origins of collective behavior.",3.8227548599243164,6.1420698165893555,https://2026.ccneuro.org/,11
2026-228,2026,Common Representation Similarity Metrics Have Dimension-Free Error Bounds,,,Neural population geometry & dynamics | Memory,,"Methods like centered kernel alignment (CKA), representational similarity analysis (RSA), and Procrustes shape distance have become popular tools for quantifying similarity in the geometry of neural population codes, with well-characterized asymptotic behavior.
However, neural recording techniques with single-cell resolution can only access a small fraction of cells within a brain region of interest.
Moreover, recordings are inherently limited in duration, and one can therefore only measure responses to a small subset of possible experimental conditions (e.g. natural images).
Here, we present novel, non-asymptotic error bounds to quantify how estimates of representational similarity \textit{simultaneously} depend on the number of sampled neurons ($N$) and experimental conditions ($M$). 
Under mild assumptions, we show that estimation error decays in proportion to $1/M + 1/N$ for several measures related to CKA and RSA.
Strikingly, this bound does not depend on the dimensionality of the space of experimental conditions.
Thus, similarity estimation does not suffer from the curse of dimensionality, which plagues similar problems in high-dimensional statistics. 
We verify our results empirically in random shallow neural networks.",6.844173431396484,8.119428634643555,https://2026.ccneuro.org/,228
2026-511,2026,Comparing Human and Machine Communication Patterns Through a Tangram Game,,,"Methods, theory & everything else | Decision-making and metacognition",,"When humans communicate about visual objects, they develop shared linguistic conventions that progressively reduce referential ambiguity through collaborative dialogue. To test whether vision-capable large language models (VLLMs) exhibit similar communicative behaviors, we compare human-human and agent-agent interactions in the tangram communication game, where two players establish shared references for abstract shapes across six repeated rounds. We analyzed existing human-human data and conducted agent-agent experiments with five VLLMs, measuring performance and using representational probes to explore the structure underlying performance. Humans demonstrate clear convention formation, with representations becoming increasingly distinguishable as accuracy improves from 78\% to 96\%. In contrast, AI agents showed consistently low performance, typically around 10--30\%, with little evidence of convention development, despite access to conversation history, interim accuracy reports, and what appear to be largely accurate initial descriptions by ``director'' agents. These results suggest that current VLLMs may still struggle with grounded, evolving, coreferential communication in this collaborative setting.",7.2954607009887695,2.7098114490509033,https://2026.ccneuro.org/,511
2026-164,2026,Comparing the Speech Processing Hierarchy in Early Blind and Sighted Individuals,,,Language/auditory neuroscience | Vision,,"Early blind individuals typically develop intact language abilities in the absence of visual experience. However, it is unclear how this lack of visual experience affects the organization of language processing in the brain. In this work, we assessed how the organization of language processing differs between early blind and sighted individuals. We modeled brain responses using features extracted from a self-supervised speech network to identify regions that process different levels of linguistic information. Outside of occipital cortex, we found that the same brain regions are responsible for acoustic and semantic processing in early blind and sighted participants. Moreover, we found that parts of occipital cortex act as additional semantic regions in early blind participants. To assess whether these brain regions encode the same linguistic features in early blind and sighted participants, we then compared linguistic tuning across groups for each layer of the speech network. We found that most semantically selective regions outside of occipital cortex have shared tuning across participant groups, while occipital cortex has inverted tuning. Together, our results characterize the organization of language in early blind participants and demonstrate cross-modal plasticity for semantic processing.",7.578567028045654,4.038286209106445,https://2026.ccneuro.org/,164
2026-469,2026,Complementary learning dynamics within neocortex and hippocampus,,,"RL, motor control & planning | Neural population geometry & dynamics",,"Flexible behavior requires the brain to efficiently encode new experiences while leveraging shared structure across related episodes. Although both area CA1 of the hippocampus and the posterior parietal area of the neocortex (PPC) have been implicated in navigational decision-making, it remains unclear how their specialized computations jointly support learning. Here, we used two-photon calcium imaging to record population activity in CA1 and PPC as mice navigated a sequence of virtual reality environments with distinct learnable reward locations but shared latent task structure. PPC units exhibited spatial tuning comparable to that of CA1, but with distinct anchoring to salient cue transitions, whereas CA1 showed environment-agnostic reward-predictive signals. To quantify learning-induced reorganization, we measured population similarity across track position. CA1 and PPC both rapidly reorganized during learning, but did so at different stages: CA1 decorrelated both local and distal position encodings strongly during re-exposure to a task and after initial task reconfiguration, whereas PPC encodings only decorrelated upon initial exposure to novelty. Interestingly, this effect was reversed in CA1 and attenuated in PPC upon a second novel experience, suggesting a limit to such rapid decorrelation. Together, our findings demonstrate that CA1 and PPC both reorganize rapidly during learning, but with distinct population-level signatures, suggesting that learning is supported by different forms of representational restructuring across hippocampus and associative cortex.",4.0375566482543945,7.678669452667236,https://2026.ccneuro.org/,469
2026-324,2026,Complementary model-free and model-based motor learning systems unify experimental results across scales and species,,,"RL, motor control & planning | Vision",,"Mammals acquire flexible motor skills that go well beyond species-typical behavior through interactions among distributed brain circuits, yet the division of labor among these circuits remains unclear. We propose a structured neural network model of motor learning and control comprising modules corresponding to primary motor cortex (M1), cerebellum (CB), and integrative sensorimotor cortex (ISC). The model operates under key constraints of natural motor behavior: continuous control, no supervised motor trajectories, and noisy, delayed, and partially occluded sensory input. We hypothesize that M1 learns a reinforcement-driven controller that is predominantly model-free, whereas ISC and CB learn self-supervised predictive models of sensorimotor dynamics that support state estimation, latent goal estimation, and model-based control. Across challenging tasks, the model acquires robust motor behavior, including rapid responses to perturbations and active sensing when sensory input is unreliable. The systems interact synergistically, especially when sensory observations are sparse: M1 drives exploration and active sensing, thereby facilitating learning in ISC and CB; once ISC and CB acquire predictive control, they can complement M1. The model unifies behavioral, lesion, and neural findings and yields testable predictions about M1–ISC–CB interactions.",4.597042560577393,6.11224889755249,https://2026.ccneuro.org/,324
2026-352,2026,Computational Mechanisms of Decision Uncertainty During Decision-Making in Worry,,,Decision-making and metacognition | Clinical / computational psychiatry,,"Worry is a symptom that is pervasive across mental health diagnoses, and when making decisions under uncertainty, individuals who worry display increased indecision. Previous work by Tallis \& Mathews (1991), observed that increased levels of worrying were associated with longer decision times when determining that targets are absent and suggested this is driven by higher evidence requirements. Crucially, this decision making process can be captured by the drift diffusion model (DDM), whereby evidence is accumulated and a response is made after passing a response threshold. Here, we present a pilot study that aims to replicate Tallis \& Mathews (1991)'s finding that individuals who worry more take longer to decide something is not present, and investigate whether this is driven by increased evidence requirements. Methods: To test this, 41 participants completed a visual search task online. In line with Tallis \& Mathews (1991), participants were classified as either high or low worriers based on their total score on the worry domains questionnaire (High: 22; Low: 19). Participants completed 112 trials searching for a target letter among 25 letters (50\% target present). Results: Replicating prior work, participants were slower overall to respond correctly on target absent trials compared to target present, and this effect was amplified in high worriers. Preliminary hierarchical drift diffusion modeling suggests that this behavior is best captured by a model where thresholds interact with worry group such that thresholds are selectively elevated for target absent trials, although the effect is not conclusive. Conclusion: In this pilot study we replicate Tallis \& Mathews (1991)'s finding that high worriers take longer to respond when a target is absent and preliminary modeling points toward a threshold-based account. Follow-up work will test this account in a larger sample.",3.0855441093444824,4.196559429168701,https://2026.ccneuro.org/,352
2026-206,2026,Computational Modeling of Stop Processes Captures Violations in Response Inhibition,,,Decision-making and metacognition | Attention & cognitive control / executive function,,"Action inhibition is crucial for cognitive control. This type of response inhibition is commonly measured with the stop-signal task (SST), and the dominant framework for the SST is the Independent Race Model. Recent work has unveiled violations of independence assumption of the Independent Race Model, but no new model has been validated to supplant the Independent Race Model. To address this gap, we compared candidate models and found that all key aspects of stopping behavior could be fit by adding trial-by-trial variability in the potency of inhibition, which is lacking in existing models of response inhibition. This work establishes the response inhibition literature on new theoretical ground for understanding human behavior.",4.62778377532959,4.647270202636719,https://2026.ccneuro.org/,206
2026-542,2026,Computational Natural Language Analysis Reveals Psilocybin-Induced Changes in Meaning-Making,,,"Decision-making and metacognition | Methods, theory & everything else",,"Emerging evidence indicates that psilocybin produces sustained improvements in wellbeing, thought to be mediated by changes in how individuals construct meaning from internal and external experience. However, the mechanistic basis of this process is poorly understood. We draw on Linguistic Active Inference Theory (Yao, 2025) and the REBUS model (Carhart-Harris & Friston, 2019), to argue that naturalistic speech provides a tractable window into psychedelic-induced perturbations of precision weighting. Within this framework, psilocybin is hypothesised to reduce the precision of high-level prior beliefs, increasing sensitivity to incoming prediction errors and promoting more flexible inference. We tested this account in a sample of 40 healthy participants undergoing a single high-dose psilocybin intervention. Meaning-making dynamics were assessed via naturalistic thought sampling across 10 days both pre- and post-intervention, with speech data analysed using bag-of-words, probabilistic topic modelling and graph-based semantic network analyses. Psilocybin was associated with an increased frequency of self-referential and meaning-making terms. Graph-based analyses revealed reduced modularity and increased global integration within semantic networks — a pattern we interpret as reflecting reduced top-down prior precision and more flexible integration of information. These computational signatures were associated with a shift in inner speech valence towards more positive and regulatory forms, and increased wellbeing, supporting a mechanistic account linking psychedelic-induced precision modulation to psychological outcomes.",5.217251777648926,4.1742472648620605,https://2026.ccneuro.org/,542
2026-612,2026,Computational simulation reveals the critical role of Hebbian learning in monotonic desynchronization,,,"Methods, theory & everything else | Decision-making and metacognition | Vision",,"Emerging research on desynchronization reveals strong relations to memory formation and recollection with much of the evidence originating from studies of the hippocampus, a brain region central to memory processing. However, growing evidence emphasizing the role of desynchronization is accompanied by challenges, most notably the synchronization/desynchronization conundrum. The conundrum arises from an apparent contradiction between learning and Shannon's information theory: spike-timing-dependent plasticity (STDP) acquires information via synchronized populational activity whereas information theory suggests that information is encoded through higher variability. Both frameworks are well-founded. Learning is widely accepted as the mathematical abstraction of STDP while Shannon's information theory showcases its power ubiquitously across fields from communication system to neuroscience. Here, we propose that learning and Shannon's information theory are not necessarily opposing principles. Rather, learning plays a critical role in the process of synchronization and desynchronization. To justify our claim, we conduct computational simulations based on a Hodgkin–Huxley neuronal model coupled with NMDA, AMPA, and GABA synapses with inputs of biologically realistic spiking data. Our results show that enabling STDP significantly influences synchronization and desynchronization dynamics. Specifically, we find that STDP and desynchronization form a regulatory loop, in which STDP regulates the level of synchrony, and in turn contains subsequent learning strength. Further study of the loop reveals STDP is capable of switching neurons from synchronization to desynchronization. This framework mitigates the synchronization/desynchronization conundrum by clarifying the relationship between desynchronization and learning, and offers a new perspective on how synchrony contributes to memory formation and recollection.",5.574296951293945,6.807260990142822,https://2026.ccneuro.org/,612
2026-257,2026,Concept Manifold Geometry Explains Asymmetry in Model–Brain Bidirectional Predictivity,,,Neural population geometry & dynamics | Vision,,"Strong prediction of brain responses by model features does not guarantee that models capture the true structure of biological visual representations. Moreover, model–brain alignment is not fully characterized by one-directional comparisons; asymmetry between bidirectional mappings may provide a more informative measure. Using activations of deep neural networks and human fMRI data, we systematically examined the bidirectional mappings between the models and human brains, and found forward predictivity consistently exceeding reverse predictivity. Furthermore, we tested whether geometric properties of model concept manifolds account for the variation in forward, reverse predictivity, and their asymmetry. Critically, we found that manifold geometric properties explained substantially more variance in reverse predictivity and asymmetry than in forward predictivity, with Effective Dimensionality, Signal, and Correlation emerging as key predictors. These findings suggest that bidirectional mapping provides a more complete and diagnostic measure of alignment, and manifold geometry accounts for the extent to which the representational properties of models and brains are recoverable from each other. Together, this framework offers a principled path toward models that are more faithfully aligned with the human visual system.",7.778563976287842,6.181096076965332,https://2026.ccneuro.org/,257
2026-127,2026,Connectivity Hyperalignment Reveals Shared Fine-Scale Functional Organization in the Human Subcortex,,,"Naturalistic encoding/decoding | RL, motor control & planning",,"Subcortical structures play central roles in cognitive, emotional, and social processing, yet studying their functional organization with fMRI is challenging due to their small size, low signal-to-noise ratio, and anatomical variability across individuals. Although spatial smoothing is commonly used to mitigate these issues, it can obscure fine-grained functional structure by mixing signals from neighboring nuclei. Here, we test an alternative way of increasing cross-subject alignment with connectivity hyperalignment (CHA). Applying this approach to naturalistic movie fMRI data, we find that CHA markedly increases cross-subject synchronization of both responses and connectivity in subcortical regions. Our results demonstrate the potential of voxel-level group analyses without spatial smoothing and provide a new framework for studying human subcortical circuit organization.",6.756448268890381,3.8158416748046875,https://2026.ccneuro.org/,127
2026-98,2026,Connectome-Constrained Spiking Networks Reproduce Emergent Computations in Larval Olfactory Pathway,,,Vision,,"The complete synaptic connectome of the larval Drosophila melanogaster brain offers an opportunity to build structurally faithful neural circuit models. However, the connectome provides only the wiring diagram, not the biophysical dynamics or functional logic underlying neural computation; one approach to bridging this gap is supervised training on a biologically relevant task, evaluating the resulting neural activity against existing data. Here we present a spiking neural network model of the larval olfactory pathway, from odor receptors via the antennal lobe to Kenyon cell activation in the mushroom body. All connectivity is fixed by the connectome, complemented by biologically plausible neuron dynamics including spiking and non-spiking neurons, two-compartment KCs, gap junctions, synaptic depression, and axo-axonic connections, yet requiring only 449 trainable parameters. The model is trained on a 28-odor classification task using electrophysiological odor receptor response data as input. We use two-phase ANN-to-SNN transfer learning: a rate-based teacher is trained to convergence, then its weights are transferred to the spiking network and fine-tuned with surrogate gradient descent under full biophysical constraints for accuracy and realistic KC activation sparsity. The trained model spontaneously reproduces decorrelation localized to the mushroom body, APL suppression of KC activity by about half, concentration-invariant gain control across a 17-fold concentration range, and sub-additive KC recruitment of odor mixtures matching experimental observations. An ensemble of independently trained models converges to consistent KC representations and parameters, demonstrating that the connectome dominates the learned solutions. Additionally, systematic ablation of circuit components reveals their individual contributions and generates experimentally testable hypotheses. We demonstrate that the connectome, combined with biophysical constraints and a simple learning objective, produces circuit-level computations matching independent biological measurements. This establishes a generalizable methodology beyond larval olfaction for translating connectome data into testable spiking models to determine microcircuit functional logic and the roles of constituent neurons.",5.743542194366455,7.1736321449279785,https://2026.ccneuro.org/,98
2026-616,2026,Conserved Kinematic Representations enable Zero-Shot Decoding in Handwriting BCIs,,,"RL, motor control & planning | Vision",,"While intracortical Brain-Computer Interfaces (iBCIs) that decode imagined handwriting have achieved high communication rates for Latin scripts, they rely on observing every character in the alphabet during training. This poses a challenge in scaling to logographic languages (e.g., Chinese, Japanese), where the character set exceeds thousands of classes. The limitation highlights a fundamental question in motor neuroscience: does the motor cortex represent handwriting through the composition of shared kinematic primitives, that can be exploited by decoders? We introduce a computational framework for aligning neural activity to imagined kinematics in large datasets, enabling the training of a zero-shot capable machine learning algorithm for decoding unseen characters. Our model achieves 64% hits@3 retrieval on unseen letters, suggesting that neural representations of kinematic strokes are robustly conserved across different character contexts. 
This study provides a framework for dissecting conserved neural dynamics in large-scale intracortical datasets and offers strong evidence for a compositional basis of complex motor control. It also establishes a new paradigm for open-vocabulary iBCI communication with minimal recalibration burden on the user, crucial to increasing adoption of neuroprosthetics in logographic languages.",6.382325172424316,5.988646984100342,https://2026.ccneuro.org/,616
2026-514,2026,Context-Dependent Relational Warping Underlies Triangle Inequality Violations in a Large Language Model,,,"LLMs, reasoning, interpretability | Methods, theory & everything else",,"Vector-space accounts assume that relational similarity is determined by fixed positions in a metric space, implying that
  similarity judgments should satisfy triangle inequality. Yet behavioral work has shown selective violations in mixed
  triangles, where the same ambiguous pair participates in different relations across comparisons. This raises a mechanistic
  question: how can a vector-based system produce context-dependent relational judgments if pair representations are fixed?
  We address this question in Llama-3.1-70B by comparing consistent and mixed triangles and by examining internal
  representations during in-context learning. The model reproduces the human asymmetry: triangle inequality is largely
  preserved in consistent triangles but systematically violated in mixed triangles. Internal analyses of condition-specific
  function vectors projected into a shared PCA space show that the ambiguous pair does not remain at a single stable
  location, but shifts toward different relation-specific directions as context changes. These findings suggest that mixed-
  triangle violations arise from context-sensitive representational warping, indicating that fixed-metric accounts are
  insufficient to explain relational similarity under changing context.",3.8480889797210693,6.506872177124023,https://2026.ccneuro.org/,514
2026-347,2026,Continual learning and forgetting as drivers of representational drift,,,Vision,,"Recent work demonstrates that stimulus- and task-related population activity reorganizes over days to weeks even when behavioral performance appears stable representational drift. While theoretical work suggests that random diffusion (i.e. noise) may be sufficient to explain drift, recent studies also suggest that task representations become sparser and more separable over time. This latter observation is consistent with the hypothesis that representational drift is partially driven by ongoing learning rather than purely stochastic processes. Here, we use continuous time recurrent neural networks (ctRNNs) to demonstrate that over-training - even after reaching criterion accuracy - leads to changes in activity patterns similar to representational drift. We also find that task representations in the network become sparser and more separable over time, and that these changes result in greater tolerance to perturbations such as increases in internal and external noise. Our results suggest that drift can reflect continual learning and optimization as opposed to just random diffusion and is characterized by increases in the sparsity, efficiency, and robustness of neural codes.",5.334262847900391,8.003019332885742,https://2026.ccneuro.org/,347
